item,data,quantidade_ent,valor_ent,quantidade_sai,valor_sai,saldo_inicial_qtd,saldo_final_qtd,saldo_inicial_valor,saldo_final_valor
71.15.272-3,13/03/2013,0.0,0.0,48.0,12484.689999999999,231.0,183.0,60082.529999999984,47597.83999999998
71.15.272-3,14/03/2013,0.0,0.0,7.0,1820.67,183.0,176.0,47597.83999999998,45777.169999999984
71.15.272-3,15/03/2013,0.0,0.0,26.0,6762.54,176.0,150.0,45777.169999999984,39014.629999999976
71.15.272-3,18/03/2013,0.0,0.0,3.0,780.2900000000001,150.0,147.0,39014.629999999976,38234.33999999998
71.15.272-3,19/03/2013,0.0,0.0,35.0,9103.41,147.0,112.0,38234.33999999998,29130.92999999998
71.15.272-3,21/03/2013,0.0,0.0,14.0,3707.96,115.0,101.0,29977.819999999978,26269.85999999998
71.15.272-3,22/03/2013,0.0,0.0,11.0,2861.0699999999997,101.0,90.0,26269.85999999998,23408.78999999998
71.15.272-3,23/03/2013,0.0,0.0,30.0,7802.93,90.0,60.0,23408.78999999998,15605.859999999979
71.15.272-3,26/03/2013,0.0,0.0,4.0,1040.39,60.0,56.0,15605.859999999979,14565.46999999998
71.15.272-3,27/03/2013,0.0,0.0,3.0,780.29,56.0,53.0,14565.46999999998,13785.179999999978
71.15.272-3,28/03/2013,0.0,0.0,7.0,1820.67,53.0,46.0,13785.179999999978,11964.509999999978
71.15.272-3,01/04/2013,0.0,0.0,3.0,761.63,46.0,43.0,11964.509999999978,11202.87999999998
71.15.272-3,08/04/2013,0.0,0.0,21.0,5331.42,43.0,22.0,11202.87999999998,5871.459999999981
71.15.272-3,15/04/2013,0.0,0.0,1.0,253.87,189.0,188.0,48027.00999999998,47773.13999999998
71.15.272-3,18/04/2013,0.0,0.0,35.0,8885.680000000002,190.0,155.0,48502.49999999997,39616.81999999997
71.15.272-3,19/04/2013,0.0,0.0,3.0,761.63,155.0,152.0,39616.81999999997,38855.18999999997
71.15.272-3,23/04/2013,0.0,0.0,12.0,3276.45,152.0,140.0,38855.18999999997,35578.739999999976
71.15.272-3,24/04/2013,0.0,0.0,1.0,253.87,140.0,139.0,35578.739999999976,35324.86999999997
71.15.272-3,25/04/2013,0.0,0.0,8.0,2031.01,139.0,131.0,35324.86999999997,33293.85999999997
71.15.272-3,26/04/2013,0.0,0.0,6.0,1523.26,131.0,125.0,33293.85999999997,31770.599999999973
71.15.272-3,27/04/2013,0.0,0.0,1.0,253.87,125.0,124.0,31770.599999999973,31516.729999999974
71.15.272-3,30/04/2013,0.0,0.0,3.0,761.63,212.0,209.0,53821.95999999998,53060.32999999997
71.15.272-3,03/05/2013,0.0,0.0,2.0,518.74,209.0,207.0,53060.32999999997,52541.58999999997
71.15.272-3,14/05/2013,0.0,0.0,4.0,1037.48,257.0,253.0,65842.55999999997,64805.07999999997
71.15.272-3,15/05/2013,0.0,0.0,5.0,1296.85,253.0,248.0,64805.07999999997,63508.22999999997
71.15.272-3,16/05/2013,0.0,0.0,16.0,4149.88,248.0,232.0,63508.22999999997,59358.34999999997
71.15.272-3,17/05/2013,0.0,0.0,2.0,518.74,232.0,230.0,59358.34999999997,58839.60999999997
71.15.272-3,21/05/2013,0.0,0.0,5.0,1392.54,328.0,323.0,84611.76999999996,83219.22999999997
71.15.272-3,27/05/2013,0.0,0.0,1.0,259.37,476.0,475.0,123458.92999999995,123199.55999999995
71.15.272-3,28/05/2013,0.0,0.0,7.0,1815.5900000000001,475.0,468.0,123199.55999999995,121383.96999999996
71.15.272-3,29/05/2013,0.0,0.0,1.0,259.37,468.0,467.0,121383.96999999996,121124.59999999996
71.15.272-3,31/05/2013,0.0,0.0,20.0,5187.36,467.0,447.0,121124.59999999996,115937.23999999996
71.15.272-3,05/06/2013,0.0,0.0,2.0,519.9,513.0,511.0,133192.34999999998,132672.44999999998
71.15.272-3,06/06/2013,0.0,0.0,4.0,1039.78,511.0,507.0,132672.44999999998,131632.66999999998
71.15.272-3,07/06/2013,0.0,0.0,6.0,1559.67,507.0,501.0,131632.66999999998,130072.99999999997
71.15.272-3,10/06/2013,0.0,0.0,4.0,1039.8,501.0,497.0,130072.99999999997,129033.19999999997
71.15.272-3,14/06/2013,0.0,0.0,24.0,6238.65,497.0,473.0,129033.19999999997,122794.54999999997
71.15.272-3,17/06/2013,0.0,0.0,1.0,259.95,473.0,472.0,122794.54999999997,122534.59999999998
71.15.272-3,18/06/2013,0.0,0.0,11.0,2859.38,472.0,461.0,122534.59999999998,119675.21999999997
71.15.272-3,21/06/2013,0.0,0.0,4.0,1039.78,567.0,563.0,147387.93,146348.15
71.15.272-3,24/06/2013,0.0,0.0,7.0,1819.6100000000001,563.0,556.0,146348.15,144528.53999999998
71.15.272-3,26/06/2013,0.0,0.0,20.0,5198.88,556.0,536.0,144528.53999999998,139329.65999999997
71.15.272-3,27/06/2013,0.0,0.0,3.0,779.83,536.0,533.0,139329.65999999997,138549.83
71.15.272-3,29/06/2013,0.0,0.0,3.0,779.8399999999999,533.0,530.0,138549.83,137769.99
71.15.272-3,01/07/2013,0.0,0.0,10.0,2626.43,530.0,520.0,137769.99,135143.56
71.15.272-3,04/07/2013,0.0,0.0,1.0,262.64,630.0,629.0,165044.35,164781.71
71.15.272-3,05/07/2013,0.0,0.0,13.0,3414.35,629.0,616.0,164781.71,161367.36
71.15.272-3,10/07/2013,0.0,0.0,1.0,262.64,616.0,615.0,161367.36,161104.71999999997
71.15.272-3,12/07/2013,0.0,0.0,1.0,262.64,615.0,614.0,161104.71999999997,160842.07999999996
71.15.272-3,15/07/2013,0.0,0.0,1.0,262.64,614.0,613.0,160842.07999999996,160579.43999999994
71.15.272-3,17/07/2013,0.0,0.0,1.0,262.64,613.0,612.0,160579.43999999994,160316.79999999993
71.15.272-3,18/07/2013,0.0,0.0,6.0,1575.85,612.0,606.0,160316.79999999993,158740.94999999992
71.15.272-3,19/07/2013,0.0,0.0,2.0,525.29,606.0,604.0,158740.94999999992,158215.65999999995
71.15.272-3,25/07/2013,0.0,0.0,10.0,2626.43,654.0,644.0,171771.16999999995,169144.73999999996
71.15.272-3,27/07/2013,0.0,0.0,2.0,525.29,644.0,642.0,169144.73999999996,168619.44999999995
71.15.272-3,30/07/2013,0.0,0.0,25.0,6566.07,627.0,602.0,164677.10999999996,158111.03999999995
74.62.201-1,01/08/2012,0.0,0.0,1.0,1365.02,7.0,6.0,9695.39,8330.369999999999
74.62.201-1,02/08/2012,0.0,0.0,1.0,1365.02,6.0,5.0,8330.369999999999,6965.349999999999
74.62.201-1,03/08/2012,0.0,0.0,2.0,2730.04,5.0,3.0,6965.349999999999,4235.3099999999995
74.62.201-1,07/08/2012,0.0,0.0,1.0,1365.02,3.0,2.0,4235.3099999999995,2870.289999999999
74.62.201-1,08/08/2012,0.0,0.0,1.0,1365.02,2.0,1.0,2870.289999999999,1505.2699999999986
74.62.201-1,23/08/2012,0.0,0.0,4.0,5460.07,22.0,18.0,30118.559999999998,24658.489999999998
74.62.201-1,30/08/2012,0.0,0.0,8.0,10920.14,51.0,43.0,69615.81,58695.67
74.62.201-1,05/09/2012,0.0,0.0,2.0,2726.76,41.0,39.0,55965.63,53238.869999999995
74.62.201-1,06/09/2012,0.0,0.0,4.0,5453.51,39.0,35.0,53238.869999999995,47785.35999999999
74.62.201-1,11/09/2012,0.0,0.0,6.0,8180.280000000001,35.0,29.0,47785.35999999999,39605.079999999994
74.62.201-1,17/09/2012,0.0,0.0,2.0,2726.76,41.0,39.0,55936.54999999999,53209.789999999986
74.62.201-1,18/09/2012,0.0,0.0,1.0,1363.38,39.0,38.0,53209.789999999986,51846.40999999999
74.62.201-1,20/09/2012,0.0,0.0,4.0,5453.51,38.0,34.0,51846.40999999999,46392.89999999999
74.62.201-1,21/09/2012,0.0,0.0,5.0,6816.900000000001,34.0,29.0,46392.89999999999,39575.999999999985
74.62.201-1,24/09/2012,0.0,0.0,2.0,2726.76,29.0,27.0,39575.999999999985,36849.23999999998
74.62.201-1,25/09/2012,0.0,0.0,3.0,4090.13,27.0,24.0,36849.23999999998,32759.109999999982
74.62.201-1,28/09/2012,0.0,0.0,8.0,10907.04,42.0,34.0,57261.749999999985,46354.709999999985
74.62.201-1,02/10/2012,0.0,0.0,2.0,2701.96,34.0,32.0,46354.709999999985,43652.749999999985
74.62.201-1,03/10/2012,0.0,0.0,5.0,6754.9,32.0,27.0,43652.749999999985,36897.849999999984
74.62.201-1,05/10/2012,0.0,0.0,2.0,2701.96,27.0,25.0,36935.03999999998,34233.07999999999
74.62.201-1,08/10/2012,0.0,0.0,1.0,1350.98,25.0,24.0,34233.07999999999,32882.099999999984
74.62.201-1,09/10/2012,0.0,0.0,2.0,2701.96,24.0,22.0,32882.099999999984,30180.139999999985
74.62.201-1,15/10/2012,0.0,0.0,2.0,2701.96,18.0,16.0,24776.219999999987,22074.259999999984
74.62.201-1,16/10/2012,0.0,0.0,3.0,4052.94,16.0,13.0,22074.259999999984,18021.319999999985
74.62.201-1,17/10/2012,0.0,0.0,3.0,4052.94,13.0,10.0,18021.319999999985,13968.379999999983
74.62.201-1,18/10/2012,0.0,0.0,1.0,1350.98,10.0,9.0,13968.379999999983,12617.399999999983
74.62.201-1,19/10/2012,0.0,0.0,3.0,4052.94,9.0,6.0,12617.399999999983,8564.459999999983
74.62.201-1,23/10/2012,0.0,0.0,1.0,1350.98,16.0,15.0,21982.79999999998,20631.819999999985
74.62.201-1,25/10/2012,0.0,0.0,1.0,1350.98,11.0,10.0,15227.899999999983,13876.919999999984
74.62.201-1,13/11/2012,0.0,0.0,3.0,4070.15,62.0,59.0,84116.61999999995,80046.46999999996
74.62.201-1,14/11/2012,0.0,0.0,6.0,8140.32,59.0,53.0,80046.46999999996,71906.14999999997
74.62.201-1,20/11/2012,0.0,0.0,1.0,1356.71,53.0,52.0,71906.14999999997,70549.43999999996
74.62.201-1,21/11/2012,0.0,0.0,3.0,4070.15,52.0,49.0,70549.43999999996,66479.28999999995
74.62.201-1,22/11/2012,0.0,0.0,4.0,5426.860000000001,49.0,45.0,66479.28999999995,61052.42999999996
74.62.201-1,23/11/2012,0.0,0.0,4.0,5426.860000000001,45.0,41.0,61052.42999999996,55625.569999999956
74.62.201-1,27/11/2012,0.0,0.0,1.0,1356.71,41.0,40.0,55625.569999999956,54268.85999999996
74.62.201-1,28/11/2012,0.0,0.0,1.0,1356.71,40.0,39.0,54268.85999999996,52912.14999999996
74.62.201-1,29/11/2012,0.0,0.0,3.0,4070.15,39.0,36.0,52912.14999999996,48841.999999999956
74.62.201-1,07/12/2012,0.0,0.0,4.0,5533.0,44.0,40.0,60494.97999999995,54961.97999999995
74.62.201-1,10/12/2012,0.0,0.0,3.0,4149.75,40.0,37.0,54961.97999999995,50812.22999999995
74.62.201-1,14/12/2012,0.0,0.0,5.0,6916.25,42.0,37.0,58096.61999999995,51180.36999999995
74.62.201-1,17/12/2012,0.0,0.0,3.0,4149.75,37.0,34.0,51180.36999999995,47030.61999999995
74.62.201-1,19/12/2012,0.0,0.0,2.0,2766.5,34.0,32.0,47030.61999999995,44264.11999999995
74.62.201-1,21/12/2012,0.0,0.0,2.0,2766.5,32.0,30.0,44264.11999999995,41497.61999999995
74.62.201-1,24/12/2012,0.0,0.0,3.0,4149.75,30.0,27.0,41497.61999999995,37347.86999999995
74.62.201-1,26/12/2012,0.0,0.0,1.0,1383.25,27.0,26.0,37347.86999999995,35964.61999999995
74.62.201-1,27/12/2012,0.0,0.0,2.0,2766.5,26.0,24.0,35964.61999999995,33198.11999999995
74.62.201-1,03/01/2013,0.0,0.0,1.0,1393.21,24.0,23.0,33198.11999999995,31804.909999999953
74.62.201-1,04/01/2013,0.0,0.0,3.0,4179.65,23.0,20.0,31804.909999999953,27625.25999999995
74.62.201-1,07/01/2013,0.0,0.0,1.0,1393.21,20.0,19.0,27625.25999999995,26232.049999999952
74.62.201-1,10/01/2013,0.0,0.0,1.0,1393.21,19.0,18.0,26232.049999999952,24838.839999999953
74.62.201-1,11/01/2013,0.0,0.0,2.0,2786.44,18.0,16.0,24838.839999999953,22052.39999999995
74.62.201-1,14/01/2013,0.0,0.0,3.0,4179.65,16.0,13.0,22052.39999999995,17872.749999999953
74.62.201-1,15/01/2013,0.0,0.0,1.0,1393.21,13.0,12.0,17872.749999999953,16479.539999999954
74.62.201-1,17/01/2013,0.0,0.0,1.0,1393.21,12.0,11.0,16479.539999999954,15086.329999999953
74.62.201-1,18/01/2013,0.0,0.0,3.0,4179.65,11.0,8.0,15086.329999999953,10906.679999999953
74.62.201-1,24/01/2013,0.0,0.0,2.0,2786.44,22.0,20.0,30650.819999999952,27864.379999999954
74.62.201-1,26/01/2013,0.0,0.0,4.0,5572.86,20.0,16.0,27864.379999999954,22291.519999999953
74.62.201-1,28/01/2013,0.0,0.0,8.0,11145.719999999998,16.0,8.0,22291.519999999953,11145.799999999956
74.62.201-1,29/01/2013,0.0,0.0,3.0,4179.63,8.0,5.0,11145.799999999956,6966.1699999999555
74.62.201-1,30/01/2013,0.0,0.0,3.0,4179.65,5.0,2.0,6966.1699999999555,2786.519999999956
74.62.201-1,06/02/2013,0.0,0.0,2.0,2903.72,8.0,6.0,11559.159999999956,8655.439999999957
74.62.201-1,15/02/2013,0.0,0.0,5.0,7259.3099999999995,29.0,24.0,42083.499999999956,34824.18999999996
74.62.201-1,18/02/2013,0.0,0.0,2.0,2903.73,24.0,22.0,34824.18999999996,31920.45999999996
74.62.201-1,19/02/2013,0.0,0.0,6.0,8711.16,22.0,16.0,31920.45999999996,23209.29999999996
74.62.201-1,20/02/2013,0.0,0.0,1.0,1451.86,16.0,15.0,23209.29999999996,21757.43999999996
74.62.201-1,26/02/2013,0.0,0.0,16.0,23229.79,20.0,4.0,29025.63999999996,5795.8499999999585
74.62.201-1,04/03/2013,0.0,0.0,5.0,7409.42,37.0,32.0,54193.57999999996,46784.15999999996
74.62.201-1,05/03/2013,0.0,0.0,1.0,1481.88,32.0,31.0,46784.15999999996,45302.27999999996
74.62.201-1,06/03/2013,0.0,0.0,1.0,1481.88,31.0,30.0,45302.27999999996,43820.399999999965
74.62.201-1,11/03/2013,0.0,0.0,5.0,7409.4400000000005,29.0,24.0,42416.13999999997,35006.69999999997
74.62.201-1,21/03/2013,0.0,0.0,1.0,1481.88,47.0,46.0,69617.74999999997,68135.86999999998
74.62.201-1,25/03/2013,0.0,0.0,3.0,4445.66,46.0,43.0,68151.41999999998,63705.75999999998
74.62.201-1,26/03/2013,0.0,0.0,5.0,7409.42,43.0,38.0,63705.75999999998,56296.33999999998
74.62.201-1,01/04/2013,0.0,0.0,4.0,5926.429999999999,32.0,28.0,47420.56999999998,41494.13999999998
74.62.201-1,12/04/2013,0.0,0.0,1.0,1481.61,45.0,44.0,66672.33999999997,65190.729999999974
74.62.201-1,16/04/2013,0.0,0.0,1.0,1481.61,44.0,43.0,65190.729999999974,63709.11999999997
74.62.201-1,17/04/2013,0.0,0.0,1.0,1481.61,43.0,42.0,63709.11999999997,62227.50999999997
74.62.201-1,18/04/2013,0.0,0.0,3.0,4444.82,42.0,39.0,62227.50999999997,57782.68999999997
74.62.201-1,24/04/2013,0.0,0.0,1.0,1481.61,39.0,38.0,57782.68999999997,56301.07999999997
74.62.201-1,25/04/2013,0.0,0.0,2.0,2963.22,38.0,36.0,56301.07999999997,53337.85999999997
74.62.201-1,26/04/2013,0.0,0.0,2.0,2963.22,36.0,34.0,53337.85999999997,50374.63999999997
74.62.201-1,27/04/2013,0.0,0.0,3.0,4444.82,34.0,31.0,50374.63999999997,45929.81999999997
74.62.201-1,03/05/2013,0.0,0.0,1.0,1516.18,28.0,27.0,41484.989999999976,39968.80999999997
74.62.201-1,06/05/2013,0.0,0.0,2.0,3032.36,27.0,25.0,39968.80999999997,36936.44999999997
74.62.201-1,07/05/2013,0.0,0.0,3.0,4548.54,25.0,22.0,36936.44999999997,32387.90999999997
74.62.201-1,08/05/2013,0.0,0.0,3.0,4548.54,22.0,19.0,32387.90999999997,27839.36999999997
74.62.201-1,10/05/2013,0.0,0.0,3.0,4548.54,19.0,16.0,27839.36999999997,23290.82999999997
74.62.201-1,13/05/2013,0.0,0.0,6.0,9097.08,16.0,10.0,23290.82999999997,14193.749999999969
74.62.201-1,14/05/2013,0.0,0.0,5.0,7580.9,10.0,5.0,14193.749999999969,6612.849999999969
74.62.201-1,24/05/2013,0.0,0.0,6.0,9097.08,82.0,76.0,124326.79999999997,115229.71999999997
74.62.201-1,28/05/2013,0.0,0.0,1.0,1516.18,76.0,75.0,115229.71999999997,113713.53999999998
74.62.201-1,29/05/2013,0.0,0.0,1.0,1516.18,75.0,74.0,113713.53999999998,112197.35999999999
74.62.201-1,03/06/2013,0.0,0.0,1.0,1510.57,74.0,73.0,112197.35999999999,110686.78999999998
74.62.201-1,04/06/2013,0.0,0.0,2.0,3021.14,73.0,71.0,110686.78999999998,107665.64999999998
74.62.201-1,05/06/2013,0.0,0.0,3.0,4531.7,71.0,68.0,107665.64999999998,103133.94999999998
74.62.201-1,10/06/2013,0.0,0.0,1.0,1510.57,68.0,67.0,103133.94999999998,101623.37999999998
74.62.201-1,12/06/2013,0.0,0.0,1.0,1510.57,67.0,66.0,101623.37999999998,100112.80999999997
74.62.201-1,13/06/2013,0.0,0.0,3.0,4531.71,66.0,63.0,100112.80999999997,95581.09999999996
74.62.201-1,21/06/2013,0.0,0.0,1.0,1510.57,111.0,110.0,167672.93,166162.36
74.62.201-1,24/06/2013,0.0,0.0,9.0,13595.11,110.0,101.0,166162.36,152567.25
74.62.201-1,25/06/2013,0.0,0.0,4.0,6042.28,101.0,97.0,152567.25,146524.96999999997
74.62.201-1,26/06/2013,0.0,0.0,2.0,3021.14,97.0,95.0,146524.96999999997,143503.82999999996
74.62.201-1,28/06/2013,0.0,0.0,1.0,1510.57,95.0,94.0,143503.82999999996,141993.25999999995
74.62.201-1,29/06/2013,0.0,0.0,7.0,10573.99,94.0,87.0,141993.25999999995,131419.26999999996
74.62.201-1,03/07/2013,0.0,0.0,2.0,2979.42,87.0,85.0,131419.26999999996,128439.84999999996
74.62.201-1,11/07/2013,0.0,0.0,1.0,1489.72,85.0,84.0,128439.84999999996,126950.12999999996
74.62.201-1,12/07/2013,0.0,0.0,4.0,5958.860000000001,84.0,80.0,126950.12999999996,120991.26999999996
74.62.201-1,15/07/2013,0.0,0.0,5.0,7448.58,80.0,75.0,120991.26999999996,113542.68999999996
74.62.201-1,16/07/2013,0.0,0.0,3.0,4469.14,75.0,72.0,113542.68999999996,109073.54999999996
74.62.201-1,23/07/2013,0.0,0.0,29.0,43201.69,139.0,110.0,207077.95999999996,163876.26999999996
74.62.201-1,24/07/2013,0.0,0.0,3.0,4469.14,110.0,107.0,163876.26999999996,159407.12999999995
74.62.201-1,25/07/2013,0.0,0.0,1.0,1489.72,107.0,106.0,159407.12999999995,157917.40999999997
74.62.201-1,26/07/2013,0.0,0.0,2.0,2979.44,106.0,104.0,157917.40999999997,154937.96999999997
74.62.201-1,27/07/2013,0.0,0.0,1.0,1489.72,104.0,103.0,154937.96999999997,153448.24999999994
74.62.201-1,30/07/2013,0.0,0.0,4.0,5958.860000000001,103.0,99.0,153440.40999999997,147481.55
76.26.200-4,02/08/2012,0.0,0.0,2.0,574.34,216.0,214.0,62772.55,62198.21000000001
76.26.200-4,03/08/2012,0.0,0.0,16.0,4594.82,214.0,198.0,62198.21000000001,57603.39
76.26.200-4,06/08/2012,0.0,0.0,14.0,4020.4500000000003,198.0,184.0,57603.39,53582.94
76.26.200-4,07/08/2012,0.0,0.0,21.0,6030.7,184.0,163.0,53582.94,47552.240000000005
76.26.200-4,17/08/2012,0.0,0.0,3.0,861.52,354.0,351.0,101710.9,100849.38
76.26.200-4,20/08/2012,0.0,0.0,7.0,2010.22,351.0,344.0,100849.38,98839.16
76.26.200-4,21/08/2012,0.0,0.0,4.0,1148.7,344.0,340.0,98839.16,97690.46
76.26.200-4,22/08/2012,0.0,0.0,14.0,4020.46,340.0,326.0,97690.46,93670.0
76.26.200-4,23/08/2012,0.0,0.0,35.0,10051.150000000001,326.0,291.0,93670.0,83618.85
76.26.200-4,24/08/2012,0.0,0.0,7.0,2010.22,291.0,284.0,83618.85,81608.63
76.26.200-4,27/08/2012,0.0,0.0,4.0,1148.7,284.0,280.0,81608.63,80459.93000000001
76.26.200-4,28/08/2012,0.0,0.0,1.0,287.17,280.0,279.0,80459.93000000001,80172.76000000001
76.26.200-4,29/08/2012,0.0,0.0,2.0,574.34,279.0,277.0,80172.76000000001,79598.42000000001
76.26.200-4,30/08/2012,0.0,0.0,39.0,11199.86,277.0,238.0,79598.42000000001,68398.56
76.26.200-4,03/09/2012,0.0,0.0,2.0,584.02,215.0,213.0,61793.54000000001,61209.520000000004
76.26.200-4,04/09/2012,0.0,0.0,30.0,8760.46,213.0,183.0,61209.520000000004,52449.060000000005
76.26.200-4,05/09/2012,0.0,0.0,5.0,1460.07,183.0,178.0,52449.060000000005,50988.990000000005
76.26.200-4,06/09/2012,0.0,0.0,2.0,584.03,178.0,176.0,50988.990000000005,50404.96000000001
76.26.200-4,10/09/2012,0.0,0.0,4.0,1168.06,176.0,172.0,50404.96000000001,49236.90000000001
76.26.200-4,11/09/2012,0.0,0.0,6.0,1752.07,172.0,166.0,49236.90000000001,47484.83000000001
76.26.200-4,12/09/2012,0.0,0.0,23.0,6716.34,166.0,143.0,47484.83000000001,40768.490000000005
76.26.200-4,13/09/2012,0.0,0.0,8.0,2376.91,143.0,135.0,40768.490000000005,38391.58
76.26.200-4,14/09/2012,0.0,0.0,22.0,6424.330000000001,135.0,113.0,38391.58,31967.250000000004
76.26.200-4,17/09/2012,0.0,0.0,3.0,876.04,113.0,110.0,31967.250000000004,31091.210000000003
76.26.200-4,18/09/2012,0.0,0.0,2.0,584.02,110.0,108.0,31091.210000000003,30507.190000000002
76.26.200-4,19/09/2012,0.0,0.0,28.0,8176.42,108.0,80.0,30507.190000000002,22330.770000000004
76.26.200-4,03/10/2012,0.0,0.0,2.0,582.44,274.0,272.0,80148.26999999999,79565.83
76.26.200-4,04/10/2012,0.0,0.0,11.0,3203.39,272.0,261.0,79565.83,76362.44
76.26.200-4,05/10/2012,0.0,0.0,4.0,1214.2,261.0,257.0,76362.44,75148.23999999999
76.26.200-4,08/10/2012,0.0,0.0,4.0,1164.87,257.0,253.0,75148.23999999999,73983.37
76.26.200-4,09/10/2012,0.0,0.0,20.0,5824.33,253.0,233.0,73983.37,68159.04
76.26.200-4,10/10/2012,0.0,0.0,42.0,12231.11,233.0,191.0,68159.04,55927.93
76.26.200-4,11/10/2012,0.0,0.0,30.0,8736.49,191.0,161.0,55927.93,47191.44
76.26.200-4,15/10/2012,0.0,0.0,1.0,291.22,161.0,160.0,47191.44,46900.22
76.26.200-4,16/10/2012,0.0,0.0,1.0,291.22,160.0,159.0,46900.22,46609.0
76.26.200-4,18/10/2012,0.0,0.0,10.0,2912.17,151.0,141.0,44201.41,41289.24
76.26.200-4,19/10/2012,0.0,0.0,7.0,2038.53,141.0,134.0,41289.24,39250.71
76.26.200-4,22/10/2012,0.0,0.0,12.0,3494.59,134.0,122.0,39250.71,35756.119999999995
76.26.200-4,23/10/2012,0.0,0.0,22.0,6406.76,122.0,100.0,35756.119999999995,29349.36
76.26.200-4,24/10/2012,0.0,0.0,78.0,22714.9,100.0,22.0,29349.36,6634.459999999999
76.26.200-4,25/10/2012,0.0,0.0,10.0,2912.16,22.0,12.0,6634.459999999999,3722.300000000003
76.26.200-4,26/10/2012,0.0,0.0,4.0,1164.87,12.0,8.0,3722.300000000003,2557.4300000000003
76.26.200-4,07/11/2012,0.0,0.0,12.0,3544.3999999999996,137.0,125.0,40257.4,36713.0
76.26.200-4,08/11/2012,0.0,0.0,14.0,4135.16,125.0,111.0,36713.0,32577.84
76.26.200-4,09/11/2012,0.0,0.0,31.0,9156.39,111.0,80.0,32577.84,23421.449999999997
76.26.200-4,12/11/2012,0.0,0.0,6.0,1772.2,80.0,74.0,23421.449999999997,21649.25
76.26.200-4,13/11/2012,0.0,0.0,10.0,2953.66,74.0,64.0,21649.25,18695.589999999997
76.26.200-4,19/11/2012,0.0,0.0,5.0,1476.83,60.0,55.0,17496.309999999998,16019.479999999996
76.26.200-4,20/11/2012,0.0,0.0,1.0,295.37,55.0,54.0,16019.479999999996,15724.109999999993
76.26.200-4,22/11/2012,0.0,0.0,7.0,2067.5699999999997,31.0,24.0,8948.469999999994,6880.899999999994
76.26.200-4,23/11/2012,0.0,0.0,22.0,6498.05,24.0,2.0,6880.899999999994,382.84999999999127
76.26.200-4,04/12/2012,0.0,0.0,37.0,11307.15,88.0,51.0,26855.6,15548.449999999997
76.26.200-4,06/12/2012,0.0,0.0,24.0,7334.370000000001,51.0,27.0,15548.449999999997,8214.079999999994
76.26.200-4,07/12/2012,0.0,0.0,9.0,2750.39,27.0,18.0,8214.079999999994,5463.689999999995
76.26.200-4,10/12/2012,0.0,0.0,6.0,1833.6,18.0,12.0,5463.689999999995,3630.0899999999965
76.26.200-4,11/12/2012,0.0,0.0,6.0,1833.58,12.0,6.0,3630.0899999999965,1796.5099999999948
76.26.200-4,17/12/2012,0.0,0.0,2.0,611.2,7.0,5.0,2184.8699999999953,1573.6699999999983
76.26.200-4,18/12/2012,0.0,0.0,2.0,611.2,5.0,3.0,1573.6699999999983,962.4700000000012
76.26.200-4,27/12/2012,0.0,0.0,2.0,656.85,3.0,1.0,962.4700000000012,305.6200000000026
76.26.200-4,11/01/2013,0.0,0.0,20.0,6235.579999999999,94.0,74.0,29306.46,23070.879999999997
76.26.200-4,14/01/2013,0.0,0.0,34.0,10600.499999999996,74.0,40.0,23070.879999999997,12470.380000000005
76.26.200-4,15/01/2013,0.0,0.0,10.0,3117.7999999999997,40.0,30.0,12470.380000000005,9352.580000000002
76.26.200-4,16/01/2013,0.0,0.0,8.0,2494.24,30.0,22.0,9352.580000000002,6858.340000000004
76.26.200-4,17/01/2013,0.0,0.0,6.0,1870.6799999999998,22.0,16.0,6858.340000000004,4987.6600000000035
76.26.200-4,18/01/2013,0.0,0.0,1.0,311.78,16.0,15.0,4987.6600000000035,4675.880000000005
76.26.200-4,22/01/2013,0.0,0.0,14.0,4364.9,15.0,1.0,4675.880000000005,310.9800000000032
76.26.200-4,25/01/2013,0.0,0.0,3.0,1039.34,4.0,1.0,1350.320000000007,310.9800000000105
76.26.200-4,04/02/2013,0.0,0.0,4.0,1246.6,66.0,62.0,20574.16000000001,19327.560000000012
76.26.200-4,08/02/2013,0.0,0.0,25.0,7791.25,150.0,125.0,46750.460000000014,38959.210000000014
76.26.200-4,14/02/2013,0.0,0.0,21.0,6544.659999999999,92.0,71.0,28674.860000000015,22130.20000000002
76.26.200-4,15/02/2013,0.0,0.0,19.0,5921.359999999999,71.0,52.0,22130.20000000002,16208.840000000018
76.26.200-4,18/02/2013,0.0,0.0,37.0,11531.08,52.0,15.0,16208.840000000018,4677.760000000017
76.26.200-4,22/02/2013,0.0,0.0,24.0,7479.619999999999,222.0,198.0,69186.6,61706.98000000001
76.26.200-4,23/02/2013,0.0,0.0,4.0,1246.6,198.0,194.0,61706.98000000001,60460.38000000001
76.26.200-4,25/02/2013,0.0,0.0,4.0,1246.6,194.0,190.0,60460.38000000001,59213.78000000001
76.26.200-4,26/02/2013,0.0,0.0,1.0,311.65,190.0,189.0,59213.78000000001,58902.13000000001
76.26.200-4,01/03/2013,0.0,0.0,58.0,18235.12,167.0,109.0,52110.37000000001,33875.250000000015
76.26.200-4,04/03/2013,0.0,0.0,3.0,943.1999999999999,109.0,106.0,33875.250000000015,32932.05000000002
76.26.200-4,06/03/2013,0.0,0.0,12.0,3772.79,106.0,94.0,32932.05000000002,29159.260000000017
