item,data_lancamento,lanc_Ent_qtd,lanc_Ent_valor,lanc_Sai_qtd,lanc_Sai_valor,saldo_inicio_valor,saldo_inicio_qtd,saldo_final_valor,saldo_final_qtd
81.30.019-4,25/10/2012,0.0,0.0,205.0,2975.75,51342.619999999995,3537.0,48366.869999999995,3332.0
81.30.019-4,26/10/2012,150.0,2177.38,270.0,3919.29,48366.869999999995,3332.0,46624.95999999999,3212.0
81.30.019-4,29/10/2012,100.0,1451.59,306.0,4441.860000000001,46624.95999999999,3212.0,43634.68999999999,3006.0
81.30.019-4,30/10/2012,200.0,2903.17,440.0,6386.99,43634.68999999999,3006.0,40150.86999999999,2766.0
81.30.019-4,31/10/2012,200.0,3115.53,405.0,6091.299999999999,40150.86999999999,2766.0,37175.09999999999,2561.0
81.30.019-4,01/11/2012,300.0,4821.2,623.0,10012.029999999999,37175.09999999999,2561.0,31984.26999999999,2238.0
81.30.019-4,05/11/2012,250.0,4017.67,396.0,6363.98,31984.26999999999,2238.0,29637.95999999999,2092.0
81.30.019-4,06/11/2012,250.0,4017.67,250.0,4017.67,29637.95999999999,2092.0,29637.959999999992,2092.0
81.30.019-4,07/11/2012,0.0,0.0,23.0,369.63,29637.959999999992,2092.0,29268.32999999999,2069.0
81.30.019-4,08/11/2012,900.0,15459.08,36.0,578.54,29268.32999999999,2069.0,44148.86999999999,2933.0
81.30.019-4,09/11/2012,0.0,0.0,69.0,1108.8700000000001,44148.86999999999,2933.0,43039.999999999985,2864.0
81.30.019-4,12/11/2012,0.0,0.0,36.0,578.5400000000001,43039.999999999985,2864.0,42461.459999999985,2828.0
81.30.019-4,13/11/2012,900.0,15459.08,170.0,2732.0099999999998,42461.459999999985,2828.0,55188.529999999984,3558.0
81.30.019-4,14/11/2012,253.0,4065.88,473.0,7601.42,55188.529999999984,3558.0,51652.98999999998,3338.0
81.30.019-4,19/11/2012,150.0,2410.6,238.0,3824.8199999999997,51652.98999999998,3338.0,50238.76999999998,3250.0
81.30.019-4,20/11/2012,900.0,15459.08,43.0,691.04,50238.76999999998,3250.0,65006.809999999976,4107.0
81.30.019-4,21/11/2012,150.0,2410.6,164.0,2635.5899999999997,65006.809999999976,4107.0,64781.81999999998,4093.0
81.30.019-4,22/11/2012,0.0,0.0,263.0,4226.570000000001,64781.81999999998,4093.0,60555.24999999998,3830.0
81.30.019-4,23/11/2012,300.0,4821.2,491.0,7890.700000000001,60555.24999999998,3830.0,57485.74999999997,3639.0
81.30.019-4,24/11/2012,200.0,3214.13,279.0,4483.7,57485.74999999997,3639.0,56216.17999999997,3560.0
81.30.019-4,27/11/2012,150.0,2410.6,239.0,3840.89,56216.17999999997,3560.0,54785.88999999997,3471.0
81.30.019-4,28/11/2012,0.0,0.0,127.0,2040.97,54785.88999999997,3471.0,52744.91999999997,3344.0
81.30.019-4,29/11/2012,1100.0,18673.21,237.0,3808.7400000000002,52744.91999999997,3344.0,67609.38999999997,4207.0
81.30.019-4,30/11/2012,4.0,813.66,66.0,1810.04,67609.38999999997,4207.0,66613.00999999998,4145.0
81.30.019-4,03/12/2012,0.0,11373.32,34.0,642.66,66613.00999999998,4145.0,77343.66999999998,4111.0
81.30.019-4,04/12/2012,150.0,2835.26,259.0,4895.55,77343.66999999998,4111.0,75283.37999999998,4002.0
81.30.019-4,05/12/2012,0.0,0.0,165.0,3118.7800000000007,75283.37999999998,4002.0,72164.59999999998,3837.0
81.30.019-4,06/12/2012,0.0,0.0,117.0,2211.4900000000002,72164.59999999998,3837.0,69953.10999999997,3720.0
81.30.019-4,07/12/2012,250.0,4725.44,310.0,5859.539999999999,69953.10999999997,3720.0,68819.00999999998,3660.0
81.30.019-4,10/12/2012,0.0,0.0,187.0,3534.63,68819.00999999998,3660.0,65284.37999999998,3473.0
81.30.019-4,11/12/2012,200.0,3780.35,317.0,5991.85,65284.37999999998,3473.0,63072.87999999998,3356.0
81.30.019-4,12/12/2012,74.0,1398.73,169.0,3194.3999999999996,63072.87999999998,3356.0,61277.209999999985,3261.0
81.30.019-4,13/12/2012,200.0,3780.35,319.0,6029.65,61277.209999999985,3261.0,59027.90999999998,3142.0
81.30.019-4,14/12/2012,2.0,37.8,107.0,1661.05,59027.90999999998,3142.0,57404.65999999998,3037.0
81.30.019-4,17/12/2012,0.0,0.0,20.0,378.03999999999996,57404.65999999998,3037.0,57026.61999999998,3017.0
81.30.019-4,18/12/2012,0.0,0.0,142.0,2684.0499999999997,57026.61999999998,3017.0,54342.56999999998,2875.0
81.30.019-4,19/12/2012,0.0,0.0,47.0,888.38,54342.56999999998,2875.0,53454.18999999998,2828.0
81.30.019-4,20/12/2012,0.0,0.0,138.0,2608.44,53454.18999999998,2828.0,50845.74999999998,2690.0
81.30.019-4,23/12/2012,0.0,0.0,29.0,548.15,50845.74999999998,2690.0,50297.59999999998,2661.0
81.30.019-4,31/12/2012,0.0,1885.45,0.0,1885.45,50297.59999999998,2661.0,50297.59999999998,2661.0
81.30.019-4,02/01/2013,0.0,2843.33,0.0,0.0,50297.59999999998,2661.0,53140.92999999998,2661.0
81.30.019-4,07/01/2013,200.0,3693.16,259.0,4782.639999999999,53140.92999999998,2661.0,52051.44999999998,2602.0
81.30.019-4,08/01/2013,250.0,4616.45,357.0,6592.29,52051.44999999998,2602.0,50075.60999999998,2495.0
81.30.019-4,09/01/2013,250.0,4616.45,285.0,5262.75,50075.60999999998,2495.0,49429.309999999976,2460.0
81.30.019-4,10/01/2013,0.0,0.0,308.0,5687.459999999999,49429.309999999976,2460.0,43741.84999999998,2152.0
81.30.019-4,11/01/2013,300.0,5539.74,347.0,6407.639999999999,43741.84999999998,2152.0,42873.949999999975,2105.0
81.30.019-4,14/01/2013,200.0,3693.16,374.0,6906.21,42873.949999999975,2105.0,39660.89999999997,1931.0
81.30.019-4,15/01/2013,50.0,923.29,285.0,5262.75,39660.89999999997,1931.0,35321.43999999997,1696.0
81.30.019-4,16/01/2013,200.0,3693.16,235.0,4339.469999999999,35321.43999999997,1696.0,34675.129999999976,1661.0
81.30.019-4,17/01/2013,150.0,2769.87,324.0,5982.92,34675.129999999976,1661.0,31462.07999999998,1487.0
81.30.019-4,18/01/2013,257.0,4745.71,432.0,7977.23,31462.07999999998,1487.0,28230.55999999998,1312.0
81.30.019-4,21/01/2013,150.0,2769.87,181.0,3342.31,28230.55999999998,1312.0,27658.119999999977,1281.0
81.30.019-4,22/01/2013,0.0,0.0,16.0,295.46,27658.119999999977,1281.0,27362.659999999978,1265.0
81.30.019-4,23/01/2013,1000.0,14462.33,281.0,5188.9,27362.659999999978,1265.0,36636.089999999975,1984.0
81.30.019-4,24/01/2013,100.0,1846.58,113.0,2086.64,36636.089999999975,1984.0,36396.02999999998,1971.0
81.30.019-4,25/01/2013,0.0,0.0,1.0,18.47,36396.02999999998,1971.0,36377.559999999976,1970.0
81.30.019-4,26/01/2013,0.0,0.0,41.0,757.0999999999999,36377.559999999976,1970.0,35620.45999999998,1929.0
81.30.019-4,28/01/2013,50.0,923.29,201.0,3711.62,35620.45999999998,1929.0,32832.129999999976,1778.0
81.30.019-4,29/01/2013,0.0,0.0,127.0,2345.16,32832.129999999976,1778.0,30486.969999999976,1651.0
81.30.019-4,30/01/2013,300.0,5539.74,337.0,6222.98,30486.969999999976,1651.0,29803.729999999978,1614.0
81.30.019-4,31/01/2013,0.0,4.8,254.0,4695.120000000001,29803.729999999978,1614.0,25113.409999999974,1360.0
81.30.019-4,01/02/2013,200.0,2961.44,369.0,8307.2,25113.409999999974,1360.0,19767.649999999972,1191.0
81.30.019-4,02/02/2013,200.0,2961.44,294.0,4353.32,19767.649999999972,1191.0,18375.76999999997,1097.0
81.30.019-4,04/02/2013,1900.0,27422.97,1354.0,20048.98,18375.76999999997,1097.0,25749.759999999977,1643.0
81.30.019-4,05/02/2013,300.0,4442.17,668.0,9891.210000000001,25749.759999999977,1643.0,20300.71999999998,1275.0
81.30.019-4,06/02/2013,500.0,7403.61,550.0,8143.969999999999,20300.71999999998,1275.0,19560.35999999998,1225.0
81.30.019-4,07/02/2013,0.0,0.0,184.0,2724.5299999999997,19560.35999999998,1225.0,16835.82999999998,1041.0
81.30.019-4,08/02/2013,150.0,2221.08,345.0,5108.48,16835.82999999998,1041.0,13948.429999999982,846.0
81.30.019-4,13/02/2013,2050.0,29644.06,1150.0,17028.31,13948.429999999982,846.0,26564.179999999982,1746.0
81.30.019-4,14/02/2013,0.0,0.0,187.0,2768.95,26564.179999999982,1746.0,23795.22999999998,1559.0
81.30.019-4,15/02/2013,250.0,3701.81,594.0,8795.51,23795.22999999998,1559.0,18701.529999999984,1215.0
81.30.019-4,18/02/2013,250.0,3701.81,463.0,6855.75,18701.529999999984,1215.0,15547.589999999986,1002.0
81.30.019-4,19/02/2013,250.0,3701.81,416.0,6159.8099999999995,15547.589999999986,1002.0,13089.589999999987,836.0
81.30.019-4,20/02/2013,150.0,2221.08,295.0,4368.12,13089.589999999987,836.0,10942.549999999988,691.0
81.30.019-4,21/02/2013,250.0,3701.81,601.0,8899.15,10942.549999999988,691.0,5745.209999999988,340.0
81.30.019-4,22/02/2013,0.0,0.0,149.0,2206.28,5745.209999999988,340.0,3538.929999999988,191.0
81.30.019-4,23/02/2013,0.0,0.0,34.0,503.45,3538.929999999988,191.0,3035.479999999988,157.0
81.30.019-4,25/02/2013,0.0,0.0,34.0,503.45,3035.479999999988,157.0,2532.0299999999884,123.0
81.30.019-4,26/02/2013,2200.0,31865.14,1445.0,21396.43,2532.0299999999884,123.0,13000.73999999999,878.0
81.30.019-4,27/02/2013,100.0,1480.72,209.0,3094.7,13000.73999999999,878.0,11386.759999999991,769.0
81.30.019-4,28/02/2013,250.0,4835.96,442.0,7678.93,11386.759999999991,769.0,8543.78999999999,577.0
81.30.019-4,01/03/2013,150.0,2126.77,451.0,6394.5,8543.78999999999,577.0,4276.05999999999,276.0
81.30.019-4,04/03/2013,0.0,0.0,30.0,425.35,4276.05999999999,276.0,3850.7099999999905,246.0
81.30.019-4,05/03/2013,4000.0,56424.09,2365.0,33532.04,3850.7099999999905,246.0,26742.759999999987,1881.0
81.30.019-4,06/03/2013,0.0,0.0,256.0,3629.69,26742.759999999987,1881.0,23113.06999999999,1625.0
81.30.019-4,07/03/2013,300.0,4253.54,329.0,4664.72,23113.06999999999,1625.0,22701.88999999999,1596.0
81.30.019-4,08/03/2013,200.0,2835.69,257.0,3643.86,22701.88999999999,1596.0,21893.719999999987,1539.0
81.30.019-4,09/03/2013,0.0,0.0,30.0,425.35,21893.719999999987,1539.0,21468.369999999988,1509.0
81.30.019-4,11/03/2013,1800.0,25376.36,995.0,14107.570000000002,21468.369999999988,1509.0,32737.15999999999,2314.0
81.30.019-4,12/03/2013,224.0,3525.5,475.0,6722.860000000001,32737.15999999999,2314.0,29539.79999999999,2063.0
81.30.019-4,13/03/2013,250.0,3544.61,390.0,5529.6,29539.79999999999,2063.0,27554.80999999999,1923.0
81.30.019-4,14/03/2013,0.0,0.0,106.0,1502.92,27554.80999999999,1923.0,26051.889999999992,1817.0
81.30.019-4,15/03/2013,200.0,2835.69,224.0,3175.98,26051.889999999992,1817.0,25711.59999999999,1793.0
81.30.019-4,18/03/2013,1900.0,26794.21,1175.0,16659.69,25711.59999999999,1793.0,35846.119999999995,2518.0
81.30.019-4,19/03/2013,200.0,2835.69,339.0,4806.5,35846.119999999995,2518.0,33875.31,2379.0
81.30.019-4,20/03/2013,0.0,0.0,177.0,2509.5899999999997,33875.31,2379.0,31365.719999999998,2202.0
81.30.019-4,21/03/2013,300.0,4253.54,467.0,6621.34,31365.719999999998,2202.0,28997.919999999995,2035.0
81.30.019-4,22/03/2013,0.0,0.0,99.0,1403.66,28997.919999999995,2035.0,27594.259999999995,1936.0
81.30.019-4,23/03/2013,100.0,1417.85,159.0,2254.38,27594.259999999995,1936.0,26757.729999999992,1877.0
81.30.019-4,25/03/2013,1900.0,26794.21,1008.0,14291.890000000001,26757.729999999992,1877.0,39260.04999999999,2769.0
81.30.019-4,26/03/2013,0.0,0.0,41.0,581.3199999999999,39260.04999999999,2769.0,38678.72999999999,2728.0
81.30.019-4,27/03/2013,150.0,2126.77,371.0,5260.21,38678.72999999999,2728.0,35545.289999999986,2507.0
81.30.019-4,28/03/2013,100.0,1417.85,205.0,2906.59,35545.289999999986,2507.0,34056.54999999999,2402.0
81.30.019-4,31/03/2013,0.0,268.49,0.0,268.49,34056.54999999999,2402.0,34056.54999999999,2402.0
81.30.019-4,01/04/2013,150.0,2103.93,191.0,2997.81,34056.54999999999,2402.0,33162.66999999999,2361.0
81.30.019-4,02/04/2013,0.0,0.0,214.0,3001.5999999999995,33162.66999999999,2361.0,30161.069999999992,2147.0
81.30.019-4,03/04/2013,2000.0,28044.549999999996,1420.0,19917.190000000002,30161.069999999992,2147.0,38288.429999999986,2727.0
81.30.019-4,08/04/2013,300.0,4207.85,369.0,5175.660000000001,38288.429999999986,2727.0,37320.61999999998,2658.0
81.30.019-4,09/04/2013,3750.0,52582.549999999996,2028.0,28445.089999999997,37320.61999999998,2658.0,61458.07999999999,4380.0
81.30.019-4,10/04/2013,50.0,701.31,50.0,701.31,61458.07999999999,4380.0,61458.07999999999,4380.0
81.30.019-4,11/04/2013,0.0,0.0,46.0,645.21,61458.07999999999,4380.0,60812.86999999999,4334.0
81.30.019-4,12/04/2013,0.0,0.0,91.0,1276.39,60812.86999999999,4334.0,59536.47999999999,4243.0
81.30.019-4,15/04/2013,1900.0,26641.929999999997,1003.0,14068.259999999998,59536.47999999999,4243.0,72110.15,5140.0
81.30.019-4,16/04/2013,100.0,1402.62,130.0,1823.4099999999999,72110.15,5140.0,71689.35999999999,5110.0
81.30.019-4,17/04/2013,0.0,0.0,3.0,42.08,71689.35999999999,5110.0,71647.27999999998,5107.0
81.30.019-4,18/04/2013,0.0,0.0,23.0,322.6,71647.27999999998,5107.0,71324.67999999998,5084.0
81.30.019-4,19/04/2013,0.0,0.0,50.0,701.31,71324.67999999998,5084.0,70623.36999999998,5034.0
81.30.019-4,22/04/2013,3800.0,53283.85999999999,2261.0,31713.199999999997,70623.36999999998,5034.0,92194.02999999998,6573.0
81.30.019-4,23/04/2013,252.0,3534.6000000000004,517.0,7251.54,92194.02999999998,6573.0,88477.09,6308.0
81.30.019-4,24/04/2013,200.0,2805.24,477.0,6690.5,88477.09,6308.0,84591.83,6031.0
81.30.019-4,25/04/2013,450.0,6311.79,665.0,9327.43,84591.83,6031.0,81576.19,5816.0
81.30.019-4,26/04/2013,0.0,0.0,88.0,1234.3,81576.19,5816.0,80341.89,5728.0
81.30.019-4,29/04/2013,200.0,2805.24,390.0,5470.219999999999,80341.89,5728.0,77676.91,5538.0
81.30.019-4,30/04/2013,77.0,1148.81,79.0,1176.87,77676.91,5538.0,77648.85,5536.0
81.30.019-4,02/05/2013,0.0,0.0,51.0,715.1700000000001,77648.85,5536.0,76933.68000000001,5485.0
81.30.019-4,03/05/2013,0.0,0.0,38.0,532.86,76933.68000000001,5485.0,76400.82,5447.0
81.30.019-4,06/05/2013,0.0,0.0,145.0,2033.29,76400.82,5447.0,74367.53000000001,5302.0
81.30.019-4,07/05/2013,250.0,3505.69,429.0,6015.76,74367.53000000001,5302.0,71857.46000000002,5123.0
81.30.019-4,08/05/2013,150.0,2103.41,315.0,4417.17,71857.46000000002,5123.0,69543.70000000003,4958.0
81.30.019-4,09/05/2013,250.0,3505.69,411.0,5763.360000000001,69543.70000000003,4958.0,67286.03000000003,4797.0
81.30.019-4,10/05/2013,150.0,2103.41,156.0,2187.56,67286.03000000003,4797.0,67201.88000000003,4791.0
81.30.019-4,13/05/2013,3600.0,50472.46,1800.0,25240.96,67201.88000000003,4791.0,92433.38000000003,6591.0
81.30.019-4,14/05/2013,0.0,0.0,76.0,1065.72,92433.38000000003,6591.0,91367.66000000003,6515.0
81.30.019-4,15/05/2013,0.0,0.0,69.0,967.5699999999999,91367.66000000003,6515.0,90400.09000000003,6446.0
81.30.019-4,16/05/2013,75.0,1051.71,111.0,1556.5300000000002,90400.09000000003,6446.0,89895.27000000003,6410.0
81.30.019-4,17/05/2013,75.0,1051.71,218.0,3056.95,89895.27000000003,6410.0,87890.03000000004,6267.0
81.30.019-4,20/05/2013,150.0,2103.41,329.0,4613.48,87890.03000000004,6267.0,85379.96000000005,6088.0
81.30.019-4,21/05/2013,1900.0,26638.51,1275.0,17879.019999999997,85379.96000000005,6088.0,94139.45000000004,6713.0
81.30.019-4,22/05/2013,250.0,3505.69,493.0,6913.24,94139.45000000004,6713.0,90731.90000000004,6470.0
81.30.019-4,23/05/2013,250.0,3505.69,332.0,4655.56,90731.90000000004,6470.0,89582.03000000004,6388.0
81.30.019-4,24/05/2013,200.0,2804.55,236.0,3309.3700000000003,89582.03000000004,6388.0,89077.21000000005,6352.0
81.30.019-4,27/05/2013,1850.0,25937.37,954.0,13377.71,89077.21000000005,6352.0,101636.87000000005,7248.0
81.30.019-4,28/05/2013,0.0,0.0,26.0,364.59,101636.87000000005,7248.0,101272.28000000006,7222.0
81.30.019-4,29/05/2013,0.0,0.0,149.0,2089.39,101272.28000000006,7222.0,99182.89000000006,7073.0
81.30.019-4,31/05/2013,0.0,2.07,0.0,2.07,99182.89000000006,7073.0,99182.89000000006,7073.0
81.30.019-4,03/06/2013,200.0,2868.24,200.0,2868.24,99182.89000000006,7073.0,99182.89000000006,7073.0
81.30.019-4,04/06/2013,0.0,0.0,1.0,14.34,99182.89000000006,7073.0,99168.55000000006,7072.0
81.30.019-4,07/06/2013,0.0,0.0,165.0,2366.29,99168.55000000006,7072.0,96802.26000000007,6907.0
81.30.019-4,10/06/2013,250.0,3585.3,560.0,8031.070000000001,96802.26000000007,6907.0,92356.49000000006,6597.0
81.30.019-4,11/06/2013,200.0,2868.24,376.0,5392.28,92356.49000000006,6597.0,89832.45000000007,6421.0
81.30.019-4,12/06/2013,1900.0,28374.44,1178.0,16893.93,89832.45000000007,6421.0,101312.96000000008,7143.0
81.30.019-4,13/06/2013,250.0,3585.3,251.0,3599.6400000000003,101312.96000000008,7143.0,101298.62000000008,7142.0
81.30.019-4,14/06/2013,0.0,0.0,108.0,1548.8400000000001,101298.62000000008,7142.0,99749.78000000009,7034.0
81.30.019-4,17/06/2013,200.0,2868.24,270.0,3872.12,99749.78000000009,7034.0,98745.9000000001,6964.0
81.30.019-4,18/06/2013,0.0,0.0,49.0,702.71,98745.9000000001,6964.0,98043.19000000009,6915.0
81.30.019-4,19/06/2013,0.0,0.0,14.0,200.77,98043.19000000009,6915.0,97842.42000000009,6901.0
81.30.019-4,20/06/2013,75.0,1075.59,75.0,1075.59,97842.42000000009,6901.0,97842.42000000009,6901.0
81.30.019-4,21/06/2013,0.0,0.0,50.0,717.06,97842.42000000009,6901.0,97125.36000000009,6851.0
81.30.019-4,24/06/2013,1900.0,28374.44,1140.0,16348.96,97125.36000000009,6851.0,109150.84000000008,7611.0
81.30.019-4,25/06/2013,100.0,1434.12,214.0,3069.0099999999998,109150.84000000008,7611.0,107515.95000000008,7497.0
81.30.019-4,26/06/2013,150.0,2151.18,292.0,4187.61,107515.95000000008,7497.0,105479.52000000008,7355.0
81.30.019-4,27/06/2013,75.0,1075.59,141.0,2022.1,105479.52000000008,7355.0,104533.01000000007,7289.0
81.30.019-4,28/06/2013,6.0,86.05,277.0,3972.5,104533.01000000007,7289.0,100646.56000000007,7018.0
81.30.019-4,30/06/2013,0.0,158.48999999999998,0.0,158.49,100646.56000000007,7018.0,100646.56000000007,7018.0
81.30.019-4,01/07/2013,250.0,3585.3,299.0,4288.02,100646.56000000007,7018.0,99943.84000000007,6969.0
81.30.019-4,02/07/2013,100.0,1434.12,105.0,1505.82,99943.84000000007,6969.0,99872.14000000006,6964.0
81.30.019-4,03/07/2013,0.0,0.0,122.0,1749.62,99872.14000000006,6964.0,98122.52000000006,6842.0
81.30.019-4,04/07/2013,200.0,2868.24,319.0,4574.849999999999,98122.52000000006,6842.0,96415.91000000006,6723.0
81.30.019-4,05/07/2013,0.0,0.0,144.0,2065.14,96415.91000000006,6723.0,94350.77000000006,6579.0
81.30.019-4,06/07/2013,0.0,0.0,113.0,0.02,94350.77000000006,6579.0,94350.75000000006,6466.0
81.30.019-4,10/07/2013,1900.0,28374.45,1232.0,17668.34,94350.75000000006,6466.0,105056.86000000006,7134.0
81.30.019-4,11/07/2013,275.0,3943.83,484.0,6941.14,105056.86000000006,7134.0,102059.55000000006,6925.0
81.30.019-4,12/07/2013,200.0,2868.24,302.0,4331.03,102059.55000000006,6925.0,100596.76000000007,6823.0
81.30.019-4,15/07/2013,200.0,2868.24,275.0,3943.8199999999997,100596.76000000007,6823.0,99521.18000000008,6748.0
81.30.019-4,16/07/2013,0.0,0.0,194.0,2782.1899999999996,99521.18000000008,6748.0,96738.99000000008,6554.0
81.30.019-4,17/07/2013,150.0,2151.18,171.0,2452.35,96738.99000000008,6554.0,96437.82000000007,6533.0
81.30.019-4,18/07/2013,150.0,2151.18,313.0,4488.799999999999,96437.82000000007,6533.0,94100.20000000006,6370.0
81.30.019-4,19/07/2013,175.0,2509.71,187.0,2681.8,94100.20000000006,6370.0,93928.11000000006,6358.0
81.30.019-4,22/07/2013,1800.0,26940.33,927.0,13294.289999999999,93928.11000000006,6358.0,107574.15000000007,7231.0
81.30.019-4,23/07/2013,0.0,0.0,77.0,1104.27,107574.15000000007,7231.0,106469.88000000006,7154.0
81.30.019-4,24/07/2013,0.0,0.0,57.0,817.45,106469.88000000006,7154.0,105652.43000000007,7097.0
81.30.019-4,25/07/2013,100.0,1434.12,222.0,3183.74,105652.43000000007,7097.0,103902.81000000006,6975.0
81.30.019-4,26/07/2013,100.0,1434.12,341.0,4890.34,103902.81000000006,6975.0,100446.59000000005,6734.0
81.30.019-4,29/07/2013,250.0,3585.3,457.0,6553.92,100446.59000000005,6734.0,97477.97000000006,6527.0
81.30.019-4,30/07/2013,250.0,3585.3,461.0,6611.3,97477.97000000006,6527.0,94451.97000000006,6316.0
81.30.019-4,31/07/2013,251.0,5024.370000000001,517.0,8839.119999999999,94451.97000000006,6316.0,90637.22000000006,6050.0
82.10.355-4,01/08/2012,0.0,0.0,366.6561,4278.65,37093.87,3187.0,32815.22,2820.3439
82.10.355-4,02/08/2012,576.0,6721.61,886.6285,10346.470000000001,32815.22,2820.3439,29190.36,2509.7154
82.10.355-4,03/08/2012,576.0,6721.61,959.8447000000001,11200.89,29190.36,2509.7154,24711.08,2125.8707
82.10.355-4,06/08/2012,180.0,2100.5,532.0041,6208.18,24711.08,2125.8707,20603.4,1773.8665999999998
82.10.355-4,07/08/2012,252.0,2940.71,495.9189,5787.110000000001,20603.4,1773.8665999999998,17757.0,1529.9476999999997
82.10.355-4,08/08/2012,1728.0,20493.72,921.2539999999999,10750.52,17757.0,1529.9476999999997,27500.2,2336.6937
82.10.355-4,09/08/2012,0.0,0.0,439.2882,5126.25,27500.2,2336.6937,22373.95,1897.4054999999998
82.10.355-4,10/08/2012,576.0,6721.61,962.0723,11226.89,22373.95,1897.4054999999998,17868.670000000002,1511.3331999999998
82.10.355-4,13/08/2012,576.0,6721.61,907.8398,10594.01,17868.670000000002,1511.3331999999998,13996.270000000002,1179.4934
82.10.355-4,14/08/2012,1314.0,15254.269999999999,416.61100000000005,4861.6399999999985,13996.270000000002,1179.4934,24388.9,2076.8824000000004
82.10.355-4,15/08/2012,522.0,6091.46,841.317,9817.720000000001,24388.9,2076.8824000000004,20662.64,1757.5654000000004
